,album titles,artists,cleaned_sentences
2492,The Studio Album Collection Vol.1,Jason Mraz(제이슨 므라즈),제이슨 라즈 선율 제이슨 라즈 미드 에버우드 방영 시작 콜로라도주 에버우드 시골 마을 배경 가족 드라마 뉴욕 뇌신경 전문의 앤드류 박사 아내 사별 자녀 데리 이사 정착 주관 관점 감동 배경 협소함 캐릭터 구성 반복 일상 드라마 제법 역할 담당 실력 그룹 멜로디 타고 마음 유독 목소리 한여름 더위 산들바람 목소리 주인공 제이슨 라즈 신예 답지 안정감 목소리 마음 매력 드라마 균형 역할 년대 초반 활동 남성 듀엣 실스 크로프츠 유행 제이슨 커버 빌보드 싱글 차트 진입 통해 부활 이곡 자연 데뷔 발표 역할 통해 제이슨 므라즈 음악세계 결코 생인 미국 버지니아주 메커닉스빌 출신 스펙트럼 철학 가지 개념 싱어송라이터 부모님 이혼 통해 정신 두운 유년 시절 어린시절 아픔 치유 집중 연극 고교시절 내내 연극 집중 졸업 뉴욕 입학 재학 본인 재능 연기 깨달 학교 자퇴 독학 연습 공부 집중 캘리포니아 샌디에이고 여러 라이브 카페 전전 커피숍 동료 리베라 타악기 연주자 이안 셰리던 베이시스트 본격 활동 시작 다그 손님 소문 타고 샌디에이고 전역 라이브 공연 라이브앨범 발매 음반 주목 메이저 음반 회사 계약 체결 다음해 데뷔 장르 퓨전 시도 빌보드 앨범차트 진입 발매 동시 빌보드 앨범차트 기록 전세계 제이슨 므라즈 연달 히트 세계 아티스트 입지 다집 수록 빌보드 싱글 차트 차트 장기간 기록 수립 번의 그래미상 수상 영예 한국 동시 개국 멀티 플래티넘 기록 발매 커버 기록 유년 시절 아픔 멜로디 승화 세계 사랑 행복 전하 사랑 전도사 의지 반영 공연 공리 한국 진정 사랑 아티스트 제이슨 사랑 전하 아티스트 통해 의미 심장 새벽 소리 려면 고요 태양 로움 상실 슬픔 전곡 수록 베스트앨범 성격 관계 편의 대표 기록 참고 트랙 표시 구분
2493,Blonde On Blonde,Bob Dylan(밥 딜런),딜런 딜런 포크 완성 롤링스톤 선정 역대 베스트 뉴포트 포크 페스티벌 헤드 라이너 무대 오른 딜런 관객 야유 세례 마틴 통기타 펜더 전기기타 버터 필드 블루스 밴드 쿠퍼 밴드 대동 트릭 블루스 연주 공연 포크 배신 제목 유수 매체 장식 딜런 포크 변절 비난 대중 반발 이유 당대 최고 지성 이자 미국 포크 자존심 추앙 딜런 비틀스 흉내 오해 트릭 밴드 사운드 타협 시대 요구 문제 공연 마이크 블룸필드 쿠퍼 후속작 통해 딜런 혜안 입증 최고 명곡 명징 증거물 시대 방법론 수용 비틀즈 딜런 멜로디 감성 시적 문학 완성 가사 본령 포크 핵심 증명 년대 딜런 발표 초기 장의 정규 거론 불과 개월 사이 연속 걸작 완성 시기 창작 최고 전성기 이견 여지 전술 어쿠스틱 트릭 사운드 점진 진화 통해 포크 시대 주창 딜런 디스코 획기 전환 시기 다락 음반 역사상 최초 기준 더블 기록 블루스 컨트리 장르 이식 한층 확장 방법론 딜런 포크 궁극 완성 구현 오프닝 암시 이례 사랑 희망 기운 연인 사라 결혼 신혼 생활 창작 영감 이기 로맨틱 사랑 낭만 분위기 대변 반면 문학 가사 뮤지션 면적 성찰 반영 구성 대곡 아티스트 예술 만끽 딜런 문학 감수성 창작 밴드 사운드 조화 기념비 걸작 빌보드 차트 싱글 차트 차트 싱글 차트 달성 상업 대성공 통해 딜런 대중 아티스트 공고 명성 구축
2494,Last Year Was Complicated,Nick Jonas(닉 조나스),나스 본격 트렌디 뮤지션 진화 완성 나스 전세계 청년 명인 나스 곱슬 머리 소년 최근 고수 삭발 헤어스타일 남성 미가 머리 꼭대기 발끝 한구석 색깔 느낌 본업 가수 드라마 영화 러브콜 본인 완성 이미지 상품 아이돌 시작 과거 결별 아티스트 여유 기도 나스 행보 그래미 시상식 무대 존재 거장 오른 저스틴 팀버 레이크 부분 충성 한편 지혜 전략 가라 성인 커리어 통제 본인 직접 가지 싱어송라이터 솔로 뮤지션 진화 나스 아티스트 칭하 필요 다년 생으로 본명 니콜라스 제리 떡잎 나이 어머니 잡고 이발소 우연찮 업계 인사 러브콜 직업 뮤지컬 아역배우 크리스마스 캐롤 레미제라블 미녀 야수 공연 아버지 완성 캐스트 녹음 가수 명함 데뷔 출시 불리 당시 소속 레이블 콜롬비아 레코드 제시 플랜 꼬마 인생 방향 터울 케빈 완성 음반사 실무 진의 관심 꽃미남 형제 밴드 나스 브라더스 이름 메이저 데뷔 수순 기해 나스 브라더스 작품집 세상 제의 핸슨 문구 호기 타이틀 무색 판매 한정 생산 만장 소진 정도 이듬해 둥지 디즈니 할리우드 레코드 휘하 편입 그간 포텐셜 급작스레 폭발 이르렀다 출시 셀프 타이틀 정규 빌보드 차트 위로 데뷔 만장 판매 기록 펑크 아이돌 밴드 버스티드 커버 영미 차트 사랑 초기 성공 절반 디즈니 정도 디즈니 채널 리지 영화 시리즈 캠프 리얼리티 프로그램 나스 추가 제작 발표 정규 발매 만장 판매 빌보드 차트 위로 데뷔 흥행 싱글 지지 동생 구사 캐치 멜로디 사운드 예상 외로 뮤직 가이드 점도 평점 에이브 라빈 유럽 투어 동행 디즈니 채널 동기간 이면 절친 데미 바토 절반 공동 프로듀서 맹활약 칭찬 발매 대중 전문 롤링 스톤 커버 아티스트 선정 비중 그래미 시상식 아메리칸 뮤직 어워드 신인상 후보 등재 후자 트로피 독자 월드 투어 미국 일정 대한민국 인조 그룹 원더걸스 오프닝 가수 동행 중석
2495,The Wicker Man (컬트영화의 고전 - 위커 맨) OST,Paul Giovanni,컬트 느낌 물씬 최근 라디오헤드 발매 먼저 공개 뮤비 영화 내용 오마주 영화 영국 서머 시골 실종 신고 주인공 사건 조사 장면 시작 대종교 컬트 느낌 물씬 영화 유의 년대 컬트영화 스산 분위기 영화 켈트 시골 지역 주의 느낌 퇴폐 느낌 물씬 영화 분위기 구성 먼저 영화 먼저 영화 여운 여운 더욱 영화 더욱 기억 영화 경험
2496,The Dream Concert: Live from the Great Pyramids of Egypt,Yanni(야니),야니 뉴에이지 거장 야니 이집트 피라미드 퍼포먼스 콧수염 머리 트레이드 마크인 뉴에이지 스타 야니 세계 인기 자랑 뮤지션 판매 골드 플래티넘 레코드 기록 보유 야니 리듬 멜로디 메시지 야니 이름 테마 국내 프로그램 시그널 활용 더욱 라이브 발매 병행 활동 전개 이정표 야니 이집트 피라미드 공연 야니 무대 프로젝트 실현 인조 편성 무대 장식 레퍼토리 더욱 대중 박력 인상 다년 양일간 공연 스핑크스 피라미드 진행 지구 건축물 버티고 무대 장식 필요 지경 환경 조화 세기 이벤트 정의 실제 음반 구입 피라미드 절경 영상 시작 모로 유적지 공연 마지막 장식 레퍼토리 웅대 퍼포먼스 서막 피아노 전개 미스테리 피라미드 유적 그림 수록 도감 유로 댄스 트랙 더욱 비트 운용 트럼펫 퍼커션 바이올린 하프 솔로 더욱 극적 유도 원래 라이브 경우 과거 항상 연주자 솔로 타임 유려 연주자 기교 전개 현장 공연 장대 건축물 음향 일체 분위기 표현 울림 악기 장점 최대한 통해 공연 진행 갈수록 타이트 인상 야니 퍼포먼스 활기 내내 감지 연주가 직후 성취 얼굴 인상 감동 고스 피부 라이브 실황 피라미드 장소 야니 공연
2497,2집 이인자의 철학,이호석,이호석 도시 야만인 사려 감상 설명 이호석 처음 감상 자의 입장 크게 대신 이아립 하와이 비롯 이호석 듣기 일상 성의 줄타기 기존 시도 전체 자칫 인상 수도 처음 가지 침잠 마음가짐 이인 자의 철학 타이틀 고민 직접 철학 단어 인자 인자 일지 추측 문득 박명수 시작 트랙 비정 체성 곧바로 숙연 실제 사이 괴리 정체 오해 의미 비정 체성 깨달음 이호석 정해 대상 얘기 얘기 얘기 고민 인정 황야 자유 상상 문명 공동체 부조리 고정관념 반성 순환 고리 악순환 꼬리 물기 응시 독백 듯이 존재 한편 마지막 트랙 관계 이호석 통해 사유 형태 주제 여행 사색 가사 실존 탐색 도달 가사 쓰기 정점 앞서 타이틀 이인 자의 의미 완성 정답 일인자 이인 자의 여정 최근 인터뷰 이호석 인자 비주류 설명 정의 인자 철학 이호석 주로 영감 여행 통해 그림 특정 쿳시 사르트르 구체 언급 창작 창작 과정 참고 일일 수도 일종 영업비밀 창작 과정 터득 방법 더욱 신뢰 목표 달성 믿음 일도 한층 식자 이동준 베이스 오형석 드럼 가세 사운드 메시지 균형 신뢰 여름 소리 조각 이인 자의 철학
2498,Outlast,애즈원,애즈원 여름 음색 여름 음색 일자 발매 다애 타이틀 연인 전하 모순 연인 걱정 과거 감당 말로 연인 당사자 사연 인정 가사 주인공 사연 살짝 눈치 연인 제각각 사연 커플 사연 사연 연인 마음 전하 마음 주인공 마음 마음 전하 연인 주인공 마음 감정 이입 소설 주인공 감정 경우 간접 표현 경우 음색 감정 증폭 오늘 사랑 연인 사랑 전하 마음 음색 달달 분위기 전달 공감
2499,American Idiot,Green Day(그린 데이),그린 데이 평생 후회 소개 밴드 그린 데이 부모님 평소 장르 관심 발견 국내 라면 국외 가수 기회 보석 그린 데이 성공 추천 서로 성격 가지 시작 부분 성격 무난 모든 추천 추천
2500,The Wild Swan,Foy Vance(포이 반스),포이 반스 총괄 프로듀서 북아일랜드 싱어송라이터 메이저 데뷔 몇몇 매니아 포이 반스 이름 수면 위로 부상 에드 시런 설립 레이블 진저브레드 레코즈 계약 아티스트 이름 관심 아일랜드 숨결 싱어송라이터 포이 반스 미국 드라마 그레이 토미 오브 아나키 사운드 트랙 플랜 셰릴 루디멘탈 작업 아티스트 다그 설명 에드 시런 인연 살의 에드 시런 포이 반스 공연 여러 관람 에드 시런 먼저 데뷔 작업 공연 교류 에드 시런 레이블 포이 반스 마음껏 하라 메이저 데뷔 반한 총괄 프로듀서 웨이 존스 제임스 베이 킹스 오브 리온 작업 그래미 수상 프로듀서 잭콰이어 내쉬빌 전설 장소 블랙 버드 스튜디오 녹음 발라드 목소리 회색 멜로디 미국 아일랜드 분위기 전반 싱글 공개 포이 반스 매력 가득 실었으 오프닝 록큰롤 블루스 트랙 목소리 목소리 트레이드 마크인 철학 가사 환상 조합 사운드 피아노 반주 소울 앤썸 예이츠 영감 아일랜드 전통 백파이프 율린 파이프 조성하 공간 포이 반스 목소리 피날레 트랙 마무리 다그 영광 인정 싱어송라이터 수식어 호기심 처음 감상 극한 상황 대인 명예 수단 자체 포이 반스 진정 성은 마음 울림 선사
2501,MKTO,MKTO(엠케이티오),케이티 농협 판다 빌보드 기록 전체 전형 미국 느낌 팝송 입문 강력 츄쵼 몽환 여러가지 장르 완전체 충격 데뷔 통해 미국 뭐임 강제 소환 추천 넘흐 흑흐규 순서 미국 발라드 감히 기쥰 중간 깜놀 무한 반복 주의 두번째 레전드 추천 중독 빌보드 개인 이유 도입 느낌 물씬 입덕 마지막 처음 나름 괜춘 가사도 아들 영어 수준 가사 묵상 사랑
2502,Yellow,Scandal(스캔들),스캔들 영향력 일본 걸즈 밴드 스캔들 선정 선정 지난달 일본 현재 영향력 걸즈 밴드 보가 동시 발매 화제 스캔들 사일런트 사이렌 시샤 모의 일제 발매 차트 결과 관심 집중 일자 주간 오리콘 차트 스캔들 명실 상부 최고 인기 밴드 입증 성적 밴드 서열 지명도 우위 차지 거듭 향상 연주 밴드 단점 지적 실력 연마 노력 결과 멤버 각별 의미 싱글 선공 스캔들 취향 기운 우려 멤버 비중 전환 전작 감지 변화 예상 펑크 넘버 오늘 피자 파티 육중 트랙 천국 기분 뮤즈 웅장 모던 불꽃 밴드 한층 향상 창작 입증 브릴리언트 그린 향수 레게 시도 밴드 결성 주년 자축 의미 스캔들 매력 충만 여지 걸그룹 악기 한국 달리 미모 연주 실력 겸비 밴드 양산 시장 인프라
2503,Mmmmm,Roos Jonker(루스 존커),루스 여름 루스 계절 치의 여름 대답 겹겹이 필요 태양 아이스 음료 온통 초록색 가득 나무 저녁 선선 바람 사랑 표지 여름 한낮 야외 수영장 수영복 물속 느낌 제목 글자 물결 전반 여름 여름날 고요한 새벽 하루 시작 일몰 하루 마무리 처음 수미 쌍관 온몸 도입 부의 허밍 압권 제목 네덜란드 싱어송라이터 하멜 소속사 루스 사용 피아노 하프 악기 직접 연주 정도 실력 파이 전곡 매력 재즈 메인 장르 디스코 요소 모든 과일 화채 질감 계절 여름 더위 바다 느낌
2504,1974-1979,Bee Gees(비지스),비지스 어머니 고향 비지스 물리 고향 정신 고향 불문 모태 안정감 여행 여정 고향이 고향이 사랑 연인 가족 물리 태생 관계 여정 무장 모든 안식 우린 여정 여행객 여정 의외 직면 그로 표류 방황 변수 여정 여정 고향 그리움 더욱 다년 발매 고향 통해 비지스 처음 통해 비지스 가치 시작 사랑 시절 모든 추억 이나 집착 병적 과언 특정 판단 환경 문화 상태 개인 관점 쌍둥이 동생 피아노 형제 구성 밴드 본래 영국 출생 호주 이민자 밴드 결성 호주 브리즈번 초창 활동 무대 영국 하모니 중요시 소프트락 구사 영국 정도 성과 미국 메이저 레코드 회사 아틀랜틱 계약 체결 미국 활동 병행 영국 차트 수록 연달 히트 치면 영국 입지 부진 시작 슬럼프 과정 소속사 에릭 크랩 주선 재즈 소울 주로 프로 싱하 아리프마딘 프로듀서 방향 아메리칸 선회 영국 미국 시도 변신 시작 반응 별로 리더 맏형 베리 가성 창법 시작 영국 차트 석권 디스코 대의 개막 개봉 토요일 열기 사운드트랙 차트 기염 발표 천만 판매량 비지스 전성기 맞이 디스코 대의 쇠락 형제 사망 비지스 해체 현재 맏형 베리 생존 상태 역사 흥망 성쇠 우리네 흥망 성쇠 동전 양면 이면 대신 대신 존재 안정감 일비 균형 통해 전곡 수록 베스트앨범 비지스 소프트락 방향 선회 시작 모든 관계 편의 대표 기록 참고 트랙
2505,싱 스트리트 (Sing Street) OST,Various Artists,원스 비긴 어게인 카니 감독 영화 원스 비긴 어게인 감독 신작 이유 국내 영화 대열 가능성 농후 카니 감독 스트리트 전작 정서 감수성 돌풍 예고 더블린 베이시스트 밴드 활동 스트리트 자전 스토리 일부 반영 카니 통해 자아 미래 청춘 지난 선댄스 영화제 공개 극찬 영화 년대 중반 경제 공황 한창 더블린 소년 여자 환심 사기 밴드 결성 내용 감독 전작 마찬가지 영화 사운드트랙 영화 인기 전적 스트리트 기대 부분 스트리트 원스 비긴 어게인 마찬가지 성장 자아 발견 주요한 테마 삼고 통해 과정 년대 향수 결합 시너지 년대 중반 아일랜드 전세계 호령 밴드 히트 영화 내용 록앤롤 클래식 위용 자랑 사운드트랙 영향 카니 지난 영화 사운드트랙 리지 넘버 반면 스트리트 사운드트랙 스트리트 밴드 년대 명곡 시절 스타일 정리 주인공 코너 에이 설정 실제 카니 게리 클락 주축 년대 인기 스코틀랜드 피스 티팝 밴드 대니 윌슨 프런트맨 유명 스트리트 사운드트랙 구력 센스 유감 엘비스 코스텔 거장 작업 이름 어란 린치 스트리트 밴드 전체 프로 듀스 완성 단계 주목 타이 구성 에너지 스트리트 사운드트랙 코너 브렌 연기 레이 대사 시작 록앤롤 모험 조롱 거리 각오 대사 스트리트 온전 공연 일련 사건 압축 코너 처음 전학 학교 모습 등장 모터헤드 가사 내용 영화 장면 환상 코믹 효과 모터헤드 수록 남성 피트 메탈 진수 사운드트랙 초반 온도 훌쩍 역할 스트리트 처음 완성 댄서블 신스팝 동양 사운드 코너 사랑 라피 뮤직 비디오 제안 인물 인연 시작 밴드 의미 넘버 한편 듀란 듀란 년작 타이틀 트랙 인기 영화 역할 폐지 방송 오브 팝스 뮤직 비디오 등장 스트리트 커버 코너 라피 접근 아이디어 뮤직 비디오 에이 밴드 결성 결정 역할 영화 영화 외적 뮤직 비디오 덕분 년대 문화 아이콘 하나로 당시 뉴웨이브 열풍 설명 사운드트랙 마스터 버전 덕분 앤디 해밀턴 섹소폰 솔로 지난 그루브 장민경 프리랜서
